0 0.786895 0.940065 -0.655496 -0.995903 5.6137 6.09489 0.697286 0.0204871 3.09158 3.83606 2.1959 5.21409
1 0.786895 0.940065 -0.655496 -0.995903 5.6137 6.09489 0.697286 0.0204871 3.28501 3.66115 2.11027 5.90899
2 0.7576 0.684763 -0.628141 -0.778225 5.52166 5.29284 0.751858 1.10887 3.43346 3.46534 1.82437 5.68583
3 0.7576 0.684763 -0.628141 -0.778225 5.52166 5.29284 0.751858 1.10887 3.74283 3.60769 1.74185 5.46519
4 0.991925 0.561183 -0.780123 0.128291 6.25782 4.9046 0.448655 5.64145 4.01803 3.80349 1.71246 5.00788
5 0.836066 0.876645 -0.804924 0.0816375 5.76817 5.89565 0.399176 5.40819 4.58868 3.8435 1.47674 5.91319
6 0.80969 0.58862 -0.789431 -0.494015 5.68531 4.9908 0.430086 2.52993 5.22252 3.98589 1.32865 5.82437
7 0.80969 0.58862 -0.789431 -0.494015 5.68531 4.9908 0.430086 2.52993 4.80428 3.88689 1.24713 5.8383
8 0.80969 0.58862 -0.789431 -0.494015 5.68531 4.9908 0.430086 2.52993 4.94341 3.51727 1.04711 4.76845
9 0.818195 0.580441 -0.785351 -0.481845 5.71203 4.9651 0.438225 2.59077 4.85636 3.36884 0.986514 4.59458
10 0.818195 0.580441 -0.785351 -0.481845 5.71203 4.9651 0.438225 2.59077 5.16328 3.10091 0.970704 4.89317
11 0.818195 0.580441 -0.785351 -0.481845 5.71203 4.9651 0.438225 2.59077 5.18997 3.15002 0.737682 5.06808
12 0.818195 0.580441 -0.785351 -0.481845 5.71203 4.9651 0.438225 2.59077 5.42284 2.90125 0.573914 4.51685
13 0.818195 0.580441 -0.785351 -0.481845 5.71203 4.9651 0.438225 2.59077 5.36244 3.53264 0.550419 4.34682
14 0.818195 0.580441 -0.785351 -0.481845 5.71203 4.9651 0.438225 2.59077 5.17332 3.73614 0.526113 4.02677
15 0.818195 0.580441 -0.785351 -0.481845 5.71203 4.9651 0.438225 2.59077 5.19674 3.92346 0.578288 3.34546
16 0.818195 0.580441 -0.785351 -0.481845 5.71203 4.9651 0.438225 2.59077 5.21801 4.09243 0.521937 2.82903
17 0.818195 0.799396 -0.785351 -0.481845 5.71203 5.65297 0.438225 2.59077 5.31912 4.84508 0.569401 2.1218
18 0.818195 0.799396 -0.785351 -0.481845 5.71203 5.65297 0.438225 2.59077 5.39279 4.7641 0.657017 1.816
19 0.936877 0.840229 -0.787137 -0.492579 6.08488 5.78125 0.434661 2.53711 5.55025 4.57701 0.531105 1.70579
20 0.936877 0.840229 -0.787137 -0.492579 6.08488 5.78125 0.434661 2.53711 5.61419 4.60734 0.526353 1.52373
21 0.936877 0.840229 -0.787137 -0.492579 6.08488 5.78125 0.434661 2.53711 5.61382 4.49574 0.502363 1.36393
22 0.936877 0.840229 -0.787137 -0.492579 6.08488 5.78125 0.434661 2.53711 5.74659 4.83199 0.474072 1.77609
23 0.936877 0.840229 -0.787137 -0.492579 6.08488 5.78125 0.434661 2.53711 5.81135 5.22705 0.448727 2.05462
24 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 5.72896 5.2914 0.503554 2.48194
25 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 5.85024 5.31029 0.512777 2.2051
26 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 5.81201 5.35559 0.497731 2.22424
27 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 5.65489 5.22524 0.323507 2.27949
28 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 5.41108 5.15781 0.449398 2.16824
29 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 5.578 4.99609 0.49416 2.18265
30 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 5.6518 5.22914 0.629179 1.93866
31 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 5.42533 4.93063 0.649579 2.41733
32 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 5.25216 4.75421 0.553161 2.59758
33 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 4.91398 4.8832 0.738053 2.94346
34 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 4.92585 4.51648 0.709728 2.98673
35 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 4.84667 4.54503 0.642856 2.85783
36 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 4.82241 4.4488 0.631583 2.93126
37 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 4.84893 4.67679 0.69101 2.88785
38 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 4.61765 4.55952 0.679932 2.82628
39 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 4.97966 4.74989 0.675335 2.63169
40 0.951603 0.660192 -0.787137 -0.492579 6.13114 5.21565 0.434661 2.53711 4.93139 4.82892 0.723118 2.29181
41 0.951603 0.674465 -0.787137 -0.492579 6.13114 5.26049 0.434661 2.53711 5.26423 5.09057 0.672172 2.03484
42 0.951603 0.674465 -0.787137 -0.492579 6.13114 5.26049 0.434661 2.53711 5.38545 5.13473 0.789506 1.84387
43 0.951603 0.674465 -0.787137 -0.492579 6.13114 5.26049 0.434661 2.53711 5.36892 5.3674 0.697501 2.00009
44 0.951603 0.674465 -0.787137 -0.492579 6.13114 5.26049 0.434661 2.53711 5.51504 5.22283 0.6925 1.88898
45 0.951603 0.674465 -0.787137 -0.492579 6.13114 5.26049 0.434661 2.53711 5.37646 5.06689 0.851216 1.92558
46 0.951603 0.674465 -0.787137 -0.492579 6.13114 5.26049 0.434661 2.53711 5.57739 4.9728 1.07795 1.78185
47 0.951603 0.674465 -0.787137 -0.492579 6.13114 5.26049 0.434661 2.53711 5.58119 5.14083 1.40613 2.21698
48 0.951603 0.674465 -0.787137 -0.492579 6.13114 5.26049 0.434661 2.53711 5.615 5.09622 1.09018 2.29367
49 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.57949 5.19583 1.06501 2.3427
50 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.69748 5.28104 1.09309 2.64431
51 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.77535 5.14276 1.1297 2.97358
52 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.86865 5.25327 1.23769 3.06642
53 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.82462 5.33116 1.16678 3.14307
54 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.72918 5.35792 1.10035 3.05623
55 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.6026 5.29961 1.16439 2.89006
56 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.46969 5.13544 1.16447 2.70145
57 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.56642 4.98634 0.93582 2.73254
58 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.7864 4.95067 0.855438 2.76764
59 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.69608 4.97845 0.784241 2.89376
60 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.4867 5.13109 0.946003 2.56932
61 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.37282 5.12583 0.785906 2.43372
62 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.43746 5.17355 0.751163 2.05503
63 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.31449 4.93323 0.929164 2.08995
64 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.35741 5.01381 0.828387 2.43315
65 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.5771 5.02911 0.785395 2.21587
66 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.45643 4.7728 0.660104 2.24441
67 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.55982 4.65782 0.602856 2.21666
68 0.951603 0.674427 -0.787137 -0.492579 6.13114 5.26037 0.434661 2.53711 5.51931 4.70467 0.601307 2.09961
